id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,fixtureName
532088,41,SavedShot,0.875,0.5270000076293946,0.3632145822048187,Neal Maupay,h,3621,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Amadou Onana,Throughball,Everton v Fulham
532089,42,MissedShots,0.8630000305175781,0.3129999923706055,0.04702720418572426,Nathan Patterson,h,10292,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Idrissa Gueye,Pass,Everton v Fulham
532090,44,SavedShot,0.8430000305175781,0.4759999847412109,0.1220758855342865,Neal Maupay,h,3621,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Abdoulaye Doucouré,Pass,Everton v Fulham
532094,59,BlockedShot,0.7030000305175781,0.42200000762939455,0.012792707420885563,Nathan Patterson,h,10292,FromCorner,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532095,66,SavedShot,0.8059999847412109,0.66,0.03078509122133255,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532096,66,ShotOnPost,0.9390000152587891,0.3770000076293945,0.3760105073451996,Nathan Patterson,h,10292,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532100,84,SavedShot,0.9640000152587891,0.4279999923706055,0.09493032842874527,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Arnaut Danjuma Groeneveld,BallTouch,Everton v Fulham
532101,84,SavedShot,0.9009999847412109,0.43900001525878907,0.04624316841363907,Michael Keane,h,1653,FromCorner,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Alex Iwobi,Cross,Everton v Fulham
532104,89,BlockedShot,0.825,0.55,0.0423031747341156,Idrissa Gueye,h,668,FromCorner,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532105,89,MissedShots,0.92,0.5620000076293945,0.05010009557008743,James Tarkowski,h,1665,FromCorner,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Alex Iwobi,Chipped,Everton v Fulham
532106,94,MissedShots,0.899000015258789,0.4179999923706055,0.02491401880979538,Abdoulaye Doucouré,h,1726,SetPiece,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,Aerial,Everton v Fulham
532107,96,SavedShot,0.8530000305175781,0.45099998474121095,0.008094483986496925,Michael Keane,h,1653,SetPiece,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Jordan Pickford,Aerial,Everton v Fulham
532081,2,MissedShots,0.815,0.5259999847412109,0.01620519533753395,Tom Cairney,a,6835,FromCorner,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Willian,Chipped,Everton v Fulham
532091,52,MissedShots,0.8090000152587891,0.5420000076293945,0.029726311564445496,Sasa Lukic,a,1537,FromCorner,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Tom Cairney,HeadPass,Everton v Fulham
532092,56,ShotOnPost,0.8880000305175781,0.4540000152587891,0.08995097130537033,Raúl Jiménez,a,4105,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Harry Wilson,Cross,Everton v Fulham
532093,56,MissedShots,0.885,0.624000015258789,0.09615994244813919,Bobby Reid,a,6827,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Harrison Reed,Pass,Everton v Fulham
532097,68,MissedShots,0.8540000152587891,0.6270000076293946,0.050611864775419235,Harry Wilson,a,5596,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Sasa Lukic,Chipped,Everton v Fulham
532098,72,Goal,0.975,0.5320000076293945,0.7301697134971619,Bobby Reid,a,6827,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532099,76,MissedShots,0.9580000305175781,0.5790000152587891,0.3776252567768097,Bobby Reid,a,6827,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Harry Wilson,Cross,Everton v Fulham
532102,86,SavedShot,0.9269999694824219,0.644000015258789,0.06621070206165314,Aleksandar Mitrovic,a,773,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Kenny Tete,Cross,Everton v Fulham
532103,87,BlockedShot,0.9,0.5220000076293946,0.12477675080299377,Aleksandar Mitrovic,a,773,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None,Everton v Fulham
532108,8,BlockedShot,0.8009999847412109,0.29200000762939454,0.022065039724111557,William Osula,h,9556,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,BallTouch,Sheffield United v Crystal Palace
532115,26,MissedShots,0.915,0.42200000762939455,0.05202386900782585,John Egan,h,7703,FromCorner,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Oliver Norwood,Cross,Sheffield United v Crystal Palace
532122,33,MissedShots,0.9130000305175782,0.555,0.06741126626729965,Anel Ahmedhodzic,h,10386,FromCorner,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Oliver Norwood,Cross,Sheffield United v Crystal Palace
532124,43,SavedShot,0.7069999694824218,0.534000015258789,0.012994728051126003,Oliver Norwood,h,7710,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Max Lowe,Pass,Sheffield United v Crystal Palace
532130,61,BlockedShot,0.8880000305175781,0.365,0.11254903674125671,Ben Osborn,h,7714,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Bénie Traoré,Pass,Sheffield United v Crystal Palace
532132,73,BlockedShot,0.7480000305175781,0.2989999961853027,0.013290452770888805,Anel Ahmedhodzic,h,10386,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,None,Sheffield United v Crystal Palace
532134,74,MissedShots,0.8580000305175781,0.4490000152587891,0.1259336769580841,William Osula,h,9556,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Bénie Traoré,Pass,Sheffield United v Crystal Palace
532139,87,MissedShots,0.7569999694824219,0.34900001525878904,0.01643560454249382,Oliver Norwood,h,7710,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,None,Sheffield United v Crystal Palace
532109,13,BlockedShot,0.8930000305175781,0.72,0.03663801774382591,Odsonne Edouard,a,3697,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,TakeOn,Sheffield United v Crystal Palace
532110,16,BlockedShot,0.740999984741211,0.5670000076293945,0.022274725139141083,Eberechi Eze,a,8706,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Cheick Oumar Doucoure,Pass,Sheffield United v Crystal Palace
532111,16,BlockedShot,0.8959999847412109,0.5420000076293945,0.11427594721317291,Eberechi Eze,a,8706,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,Rebound,Sheffield United v Crystal Palace
532112,19,SavedShot,0.8859999847412109,0.28899999618530275,0.11435908079147339,Odsonne Edouard,a,3697,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Joachim Andersen,Throughball,Sheffield United v Crystal Palace
532113,21,SavedShot,0.6890000152587891,0.47900001525878905,0.012214912101626396,Joachim Andersen,a,6314,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Cheick Oumar Doucoure,Pass,Sheffield United v Crystal Palace
532114,23,MissedShots,0.865,0.5659999847412109,0.043866027146577835,Odsonne Edouard,a,3697,FromCorner,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Cross,Sheffield United v Crystal Palace
532116,29,MissedShots,0.735,0.6719999694824219,0.01739196665585041,Jeffrey Schlupp,a,757,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Marc Guehi,Pass,Sheffield United v Crystal Palace
532117,29,SavedShot,0.7180000305175781,0.4909999847412109,0.012373355217278004,Cheick Oumar Doucoure,a,8666,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,Rebound,Sheffield United v Crystal Palace
532118,30,BlockedShot,0.8519999694824218,0.590999984741211,0.08691001683473587,Eberechi Eze,a,8706,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Odsonne Edouard,Pass,Sheffield United v Crystal Palace
532119,30,BlockedShot,0.865999984741211,0.35700000762939454,0.07137380540370941,Jordan Ayew,a,672,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Cheick Oumar Doucoure,Pass,Sheffield United v Crystal Palace
532120,31,MissedShots,0.899000015258789,0.44599998474121094,0.04727578163146973,Marc Guehi,a,7603,FromCorner,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Cross,Sheffield United v Crystal Palace
532121,31,MissedShots,0.9740000152587891,0.605,0.015999101102352142,Odsonne Edouard,a,3697,FromCorner,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,Aerial,Sheffield United v Crystal Palace
532123,38,BlockedShot,0.6909999847412109,0.6790000152587891,0.011780384927988052,Eberechi Eze,a,8706,SetPiece,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Jefferson Lerma,Pass,Sheffield United v Crystal Palace
532125,44,MissedShots,0.9119999694824219,0.769000015258789,0.0306503027677536,Eberechi Eze,a,8706,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Jeffrey Schlupp,Pass,Sheffield United v Crystal Palace
532126,48,Goal,0.960999984741211,0.49,0.6095026135444641,Odsonne Edouard,a,3697,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Jordan Ayew,Cross,Sheffield United v Crystal Palace
532127,53,BlockedShot,0.7340000152587891,0.3340000152587891,0.041801683604717255,Eberechi Eze,a,8706,DirectFreekick,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,,Standard,Sheffield United v Crystal Palace
532128,59,MissedShots,0.86,0.5179999923706055,0.01455082930624485,Odsonne Edouard,a,3697,SetPiece,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Jeffrey Schlupp,Aerial,Sheffield United v Crystal Palace
532129,60,SavedShot,0.9669999694824218,0.455,0.5279421210289001,Odsonne Edouard,a,3697,SetPiece,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Cross,Sheffield United v Crystal Palace
532131,71,SavedShot,0.87,0.6179999923706054,0.09997031092643738,Jeffrey Schlupp,a,757,OpenPlay,2023,LeftFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Pass,Sheffield United v Crystal Palace
532133,74,BlockedShot,0.8530000305175781,0.5690000152587891,0.10298570245504379,Eberechi Eze,a,8706,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Odsonne Edouard,Pass,Sheffield United v Crystal Palace
532135,75,SavedShot,0.9430000305175781,0.26799999237060546,0.04776899889111519,Jordan Ayew,a,672,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Joachim Andersen,Chipped,Sheffield United v Crystal Palace
532136,79,MissedShots,0.6790000152587891,0.585,0.01285501942038536,Jefferson Lerma,a,2182,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Pass,Sheffield United v Crystal Palace
532137,83,MissedShots,0.8669999694824219,0.46,0.116950124502182,Eberechi Eze,a,8706,OpenPlay,2023,RightFoot,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Jordan Ayew,Pass,Sheffield United v Crystal Palace
532138,85,SavedShot,0.950999984741211,0.4370000076293945,0.0672069564461708,Joachim Andersen,a,6314,SetPiece,2023,Head,22280,Sheffield United,Crystal Palace,0,1,2023-08-12 14:00:00,Eberechi Eze,Aerial,Sheffield United v Crystal Palace
532190,5,SavedShot,0.7730000305175782,0.47,0.02847035601735115,Bruno Guimarães,h,8327,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Kieran Trippier,Pass,Newcastle United v Aston Villa
532191,5,Goal,0.935,0.4979999923706055,0.4919445514678955,Sandro Tonali,h,7958,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Anthony Gordon,Cross,Newcastle United v Aston Villa
532192,7,SavedShot,0.9069999694824219,0.6469999694824219,0.3495190143585205,Sandro Tonali,h,7958,OpenPlay,2023,LeftFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Anthony Gordon,Throughball,Newcastle United v Aston Villa
532195,15,Goal,0.91,0.49400001525878906,0.5244932174682617,Alexander Isak,h,5232,SetPiece,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Sven Botman,Pass,Newcastle United v Aston Villa
532202,47,BlockedShot,0.8869999694824219,0.255,0.045869432389736176,Bruno Guimarães,h,8327,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Miguel Almirón,Pass,Newcastle United v Aston Villa
532203,50,BlockedShot,0.879000015258789,0.49700000762939456,0.09418300539255142,Anthony Gordon,h,8150,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Sandro Tonali,Cross,Newcastle United v Aston Villa
532204,51,MissedShots,0.915,0.49900001525878906,0.09239295870065689,Sven Botman,h,8635,FromCorner,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Kieran Trippier,Cross,Newcastle United v Aston Villa
532201,54,MissedShots,0.9580000305175781,0.5820000076293945,0.11852125823497772,Dan Burn,h,7382,SetPiece,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Kieran Trippier,Cross,Newcastle United v Aston Villa
532206,57,Goal,0.925,0.6419999694824219,0.346384197473526,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,None,Newcastle United v Aston Villa
532208,59,SavedShot,0.875,0.3940000152587891,0.29268819093704224,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Miguel Almirón,Pass,Newcastle United v Aston Villa
532209,61,SavedShot,0.8190000152587891,0.6759999847412109,0.03244197368621826,Miguel Almirón,h,7420,OpenPlay,2023,LeftFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,None,Newcastle United v Aston Villa
532214,76,Goal,0.9109999847412109,0.52,0.5206314921379089,Callum Wilson,h,468,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Harvey Barnes,Pass,Newcastle United v Aston Villa
532215,79,SavedShot,0.970999984741211,0.6919999694824219,0.056956104934215546,Callum Wilson,h,468,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,None,Newcastle United v Aston Villa
532216,80,SavedShot,0.9259999847412109,0.47200000762939454,0.5929378867149353,Callum Wilson,h,468,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Harvey Barnes,Pass,Newcastle United v Aston Villa
532217,81,BlockedShot,0.97,0.42400001525878905,0.18315434455871582,Joelinton,h,87,FromCorner,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Kieran Trippier,Aerial,Newcastle United v Aston Villa
532219,90,Goal,0.9109999847412109,0.575,0.5019106864929199,Harvey Barnes,h,6681,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Jacob Murphy,Throughball,Newcastle United v Aston Villa
532220,91,SavedShot,0.730999984741211,0.24700000762939453,0.04958391189575195,Callum Wilson,h,468,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Jacob Murphy,Pass,Newcastle United v Aston Villa
532193,8,SavedShot,0.8980000305175782,0.7040000152587891,0.13778242468833923,Moussa Diaby,a,6556,OpenPlay,2023,LeftFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Tyrone Mings,Throughball,Newcastle United v Aston Villa
532194,10,Goal,0.8780000305175781,0.45299999237060545,0.07155799865722656,Moussa Diaby,a,6556,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Ollie Watkins,HeadPass,Newcastle United v Aston Villa
532196,20,BlockedShot,0.8390000152587891,0.4,0.01415904238820076,Tyrone Mings,a,1024,SetPiece,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,John McGinn,Cross,Newcastle United v Aston Villa
532197,23,MissedShots,0.8919999694824219,0.4929999923706055,0.1440722942352295,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Moussa Diaby,Pass,Newcastle United v Aston Villa
532198,34,MissedShots,0.9309999847412109,0.45099998474121095,0.10334042459726334,Douglas Luiz,a,6122,FromCorner,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Lucas Digne,Cross,Newcastle United v Aston Villa
532199,41,MissedShots,0.955,0.32799999237060545,0.09718701988458633,Moussa Diaby,a,6556,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Douglas Luiz,Throughball,Newcastle United v Aston Villa
532200,51,BlockedShot,0.8019999694824219,0.639000015258789,0.028821676969528198,Douglas Luiz,a,6122,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Ollie Watkins,BallTouch,Newcastle United v Aston Villa
532205,54,MissedShots,0.9490000152587891,0.6179999923706054,0.013917609117925167,Boubacar Kamara,a,5789,FromCorner,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Lucas Digne,Aerial,Newcastle United v Aston Villa
532207,59,BlockedShot,0.7219999694824218,0.6270000076293946,0.011822279542684555,Douglas Luiz,a,6122,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Boubacar Kamara,Pass,Newcastle United v Aston Villa
532210,63,SavedShot,0.865999984741211,0.68,0.2211805284023285,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Moussa Diaby,TakeOn,Newcastle United v Aston Villa
532211,63,MissedShots,0.9159999847412109,0.4520000076293945,0.5467641949653625,Matthew Cash,a,8864,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,Rebound,Newcastle United v Aston Villa
532212,73,SavedShot,0.885,0.2,0.013114671222865582,Matthew Cash,a,8864,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Pau Torres,Chipped,Newcastle United v Aston Villa
532213,74,MissedShots,0.909000015258789,0.51,0.030846819281578064,Diego Carlos,a,5712,FromCorner,2023,Head,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Lucas Digne,Aerial,Newcastle United v Aston Villa
532218,89,MissedShots,0.9,0.5970000076293945,0.10713136941194534,Philippe Coutinho,a,488,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Youri Tielemans,Pass,Newcastle United v Aston Villa
532221,93,SavedShot,0.9490000152587891,0.8209999847412109,0.06523087620735168,Douglas Luiz,a,6122,DirectFreekick,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,Standard,Newcastle United v Aston Villa
532410,15,SavedShot,0.9380000305175781,0.715999984741211,0.04792721942067146,Bryan Mbeumo,h,6552,OpenPlay,2023,LeftFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Yoane Wissa,Pass,Brentford v Tottenham
532411,16,BlockedShot,0.764000015258789,0.534000015258789,0.011782357469201088,Aaron Hickey,h,8942,OpenPlay,2023,LeftFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,,Aerial,Brentford v Tottenham
532412,17,SavedShot,0.8580000305175781,0.48700000762939455,0.04746435210108757,Yoane Wissa,h,5786,FromCorner,2023,RightFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Aaron Hickey,Chipped,Brentford v Tottenham
532413,26,Goal,0.885,0.5,0.7611688375473022,Bryan Mbeumo,h,6552,Penalty,2023,LeftFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,,Standard,Brentford v Tottenham
532415,30,BlockedShot,0.9230000305175782,0.6719999694824219,0.0626327320933342,Yoane Wissa,h,5786,OpenPlay,2023,RightFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Vitaly Janelt,Pass,Brentford v Tottenham
532416,35,Goal,0.874000015258789,0.590999984741211,0.09041036665439606,Yoane Wissa,h,5786,OpenPlay,2023,LeftFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Rico Henry,Pass,Brentford v Tottenham
532421,54,MissedShots,0.9259999847412109,0.4520000076293945,0.4895833432674408,Bryan Mbeumo,h,6552,OpenPlay,2023,RightFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Rico Henry,Pass,Brentford v Tottenham
532425,57,SavedShot,0.87,0.7680000305175781,0.026843829080462456,Vitaly Janelt,h,9680,OpenPlay,2023,LeftFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,Yoane Wissa,Pass,Brentford v Tottenham
532426,57,SavedShot,0.855,0.49,0.07185065001249313,Mikkel Damsgaard,h,8859,OpenPlay,2023,RightFoot,22282,Brentford,Tottenham,2,2,2023-08-13 13:00:00,,Rebound,Brentford v Tottenham
